,CODGEO,TP6020
31222,80241,
31223,80242,
31224,80243,
31225,80244,
31226,80245,
31227,80246,
31228,80247,
31229,80248,
31230,80249,
31231,80250,
31232,80251,
31233,80252,
31234,80253,24.0
31235,80256,
31236,80258,
31237,80259,
31238,80260,
31239,80261,
31240,80262,
31241,80263,
31242,80264,
31243,80265,
31244,80266,
31245,80267,
31246,80268,
31247,80269,
31248,80270,
31249,80271,
31250,80272,
31251,80273,
31252,80274,
31253,80275,
31254,80276,
31255,80278,
31256,80279,
31257,80280,
31258,80281,
31259,80282,
31260,80283,
31261,80284,
31262,80285,
31263,80287,
31264,80288,
31265,80290,
31266,80291,
31267,80292,
31268,80293,
31269,80294,
31270,80295,
31271,80296,
31272,80297,
31273,80298,
31274,80299,
31275,80300,
31276,80301,
31277,80302,
31278,80303,
31279,80304,
31280,80305,
31281,80306,
31282,80307,
31283,80308,13.0
31284,80310,
31285,80311,
31286,80312,
31287,80313,
31288,80314,
31289,80315,
31290,80316,
31291,80317,
31292,80318,19.0
31293,80319,
31294,80320,
31295,80321,
31296,80322,
31297,80324,
31298,80325,
31299,80326,
31300,80327,
31301,80328,
31302,80329,
31303,80330,
31304,80331,
31305,80332,
31306,80333,
31307,80334,
31308,80335,
31309,80336,
31310,80337,
31311,80338,
31312,80339,
31313,80340,
31314,80341,
31315,80342,
31316,80343,
31317,80344,
31318,80345,
31319,80346,
31320,80347,
31321,80348,
31322,80349,
31323,80350,
31324,80351,
31325,80352,
31326,80353,
31327,80354,
31328,80355,
31329,80356,
31330,80357,
31331,80358,
31332,80359,
31333,80360,16.0
31334,80361,
31335,80362,
31336,80364,
31337,80365,
31338,80366,
31339,80367,
31340,80368,17.0
31341,80369,
31342,80371,
31343,80372,
31344,80373,23.0
31345,80374,
31346,80375,
31347,80376,
31348,80377,
31349,80378,
31350,80379,
31351,80380,
31352,80381,
31353,80383,
31354,80384,
31355,80385,
31356,80386,
31357,80387,
31358,80388,
31359,80390,
31360,80391,
31361,80392,
31362,80393,
31363,80395,
31364,80396,
31365,80397,
31366,80399,
31367,80400,
31368,80401,
31369,80402,
31370,80403,
31371,80404,
31372,80405,
31373,80406,
31374,80407,
31375,80408,
31376,80409,
31377,80410,29.0
31378,80411,
31379,80412,
31380,80413,
31381,80414,
31382,80415,
31383,80416,
31384,80417,
31385,80418,
31386,80420,
31387,80421,
31388,80422,
31389,80423,
31390,80424,
31391,80425,
31392,80426,
31393,80427,
31394,80428,
31395,80429,
31396,80430,
31397,80431,
31398,80432,
31399,80433,
31400,80434,
31401,80435,
31402,80436,
31403,80437,
31404,80438,
31405,80439,
31406,80440,
31407,80442,
31408,80443,
31409,80444,
31410,80445,
31411,80446,
31412,80449,
31413,80450,
31414,80451,
31415,80452,
31416,80453,
31417,80455,
31418,80456,
31419,80458,
31420,80459,
31421,80460,
31422,80461,
31423,80462,
31424,80463,
31425,80464,
31426,80465,
31427,80466,
31428,80467,
31429,80468,
31430,80469,
31431,80470,
31432,80472,
31433,80473,
31434,80474,
31435,80475,
31436,80476,
31437,80477,
31438,80478,
31439,80479,
31440,80480,
31441,80481,
31442,80482,
31443,80484,
31444,80485,
31445,80486,
31446,80487,
31447,80488,
31448,80489,13.0
31449,80490,
31450,80491,
31451,80493,
31452,80494,
31453,80495,
31454,80496,
31455,80497,
31456,80498,
31457,80499,
31458,80500,
31459,80501,
31460,80502,
31461,80503,
31462,80504,
31463,80505,
31464,80507,
31465,80508,
31466,80509,
31467,80511,
31468,80512,
31469,80513,
31470,80514,
31471,80515,
31472,80516,
31473,80517,
31474,80518,
31475,80519,
31476,80520,
31477,80521,
31478,80522,
31479,80523,
31480,80524,
31481,80525,
31482,80526,
31483,80527,
31484,80528,
31485,80529,
31486,80530,
31487,80531,
31488,80533,20.0
31489,80535,
31490,80536,
31491,80537,
31492,80538,
31493,80540,
31494,80541,
31495,80542,
31496,80543,
31497,80544,
31498,80545,
31499,80546,
31500,80547,
31501,80548,
31502,80549,
31503,80550,
31504,80552,
31505,80553,
31506,80554,
31507,80555,
31508,80556,
31509,80557,
31510,80558,
31511,80559,
31512,80560,
31513,80561,21.0
31514,80562,
31515,80563,
31516,80565,
31517,80566,
31518,80568,
31519,80569,
31520,80570,15.0
31521,80571,
31522,80572,
31523,80573,
31524,80574,
31525,80575,
31526,80576,
31527,80577,
31528,80578,
31529,80579,
31530,80580,
31531,80582,
31532,80583,
31533,80584,
31534,80585,23.0
31535,80586,
31536,80587,
31537,80588,
31538,80589,
31539,80590,
31540,80591,
31541,80592,
31542,80593,
31543,80595,
31544,80596,
31545,80597,
31546,80598,
31547,80599,
31548,80600,
31549,80601,
31550,80602,
31551,80603,
31552,80604,
31553,80605,
31554,80606,
31555,80607,
31556,80609,
31557,80611,
31558,80613,
31559,80614,
31560,80615,
31561,80616,
31562,80617,
31563,80618,
31564,80619,
31565,80620,24.0
31566,80621,
31567,80622,
31568,80623,
31569,80624,
31570,80625,
31571,80626,
31572,80627,
31573,80628,
31574,80629,
31575,80630,17.0
31576,80631,
31577,80632,11.0
31578,80633,
31579,80634,
31580,80635,
31581,80637,
31582,80638,
31583,80639,
31584,80640,
31585,80642,
31586,80643,
31587,80644,
31588,80645,
31589,80646,
31590,80647,
31591,80648,
31592,80649,
31593,80650,
31594,80651,
31595,80652,
31596,80654,
31597,80655,
31598,80656,
31599,80657,
31600,80658,
31601,80659,
31602,80661,
31603,80662,
31604,80663,
31605,80664,
31606,80665,
31607,80666,
31608,80667,
31609,80668,
31610,80669,
31611,80670,
31612,80671,
31613,80672,
31614,80673,
31615,80674,11.0
31616,80675,
31617,80676,
31618,80677,
31619,80678,
31620,80679,
31621,80680,18.0
31622,80681,
31623,80682,
31624,80683,
31625,80684,
31626,80685,24.0
31627,80686,
31628,80687,
31629,80688,16.0
31630,80690,
31631,80691,
31632,80692,
31633,80693,
31634,80694,
31635,80695,
31636,80696,
31637,80697,
31638,80698,
31639,80699,
31640,80700,
31641,80701,
31642,80702,
31643,80703,
31644,80704,
31645,80705,
31646,80706,
31647,80707,
31648,80708,
31649,80709,
31650,80710,
31651,80711,
31652,80713,
31653,80714,
31654,80716,
31655,80717,
31656,80718,
31657,80719,
31658,80721,14.0
31659,80722,
31660,80723,
31661,80724,
31662,80725,
31663,80726,
31664,80728,
31665,80729,
31666,80730,
31667,80732,
31668,80733,
31669,80734,
31670,80735,
31671,80736,
31672,80737,
31673,80738,
31674,80740,
31675,80741,
31676,80742,
31677,80743,
31678,80744,
31679,80746,
31680,80747,
31681,80748,
31682,80749,
31683,80750,
31684,80751,
31685,80752,
31686,80753,
31687,80754,
31688,80755,
31689,80756,
31690,80757,
31691,80758,
31692,80759,
31693,80760,
31694,80762,
31695,80763,
31696,80764,
31697,80765,
31698,80766,
31699,80767,
31700,80769,
31701,80770,
31702,80771,
31703,80773,
31704,80774,
31705,80775,
31706,80776,
31707,80777,
31708,80778,
31709,80779,
31710,80780,
31711,80781,
31712,80782,
31713,80783,
31714,80784,
31715,80785,
31716,80786,
31717,80787,
31718,80788,
31719,80789,
31720,80790,
31721,80791,
31722,80792,
31723,80793,
31724,80794,
31725,80795,
31726,80796,
31727,80797,
31728,80798,
31729,80799,7.0
31730,80800,
31731,80801,
31732,80802,
31733,80803,
31734,80804,
31735,80805,
31736,80806,
31737,80807,
31738,80808,
31739,80809,
31740,80810,
31741,80811,
31742,80812,
31743,80813,
31744,80814,
31745,80815,
31746,80819,
31747,80820,
31748,80821,
31749,80822,
31750,80823,
31751,80824,
31752,80825,
31753,80826,
31754,80827,
31755,80828,
31756,80829,
31757,80830,
31758,80832,
31759,80833,
31760,80834,
31761,80835,
31762,80836,
31763,81001,
31764,81002,11.0
31765,81003,
31766,81004,19.0
31767,81005,
31768,81006,
31769,81007,
31770,81008,
31771,81009,
31772,81010,
31773,81011,
31774,81012,
31775,81013,
31776,81014,
31777,81015,
31778,81016,
31779,81017,
31780,81018,9.0
31781,81019,
31782,81020,
31783,81021,25.0
31784,81022,
31785,81023,
31786,81024,
31787,81025,
31788,81026,
31789,81027,
31790,81028,
31791,81029,
31792,81030,
31793,81031,
31794,81032,
31795,81033,19.0
31796,81034,
31797,81035,
31798,81036,
31799,81037,
31800,81038,
31801,81039,
31802,81040,
31803,81041,
31804,81042,12.0
31805,81043,
31806,81044,
31807,81045,
31808,81046,
31809,81047,
31810,81048,14.0
31811,81049,
31812,81050,
31813,81051,
31814,81052,
31815,81053,
31816,81054,
31817,81055,
31818,81056,
31819,81058,
31820,81059,
31821,81060,20.0
31822,81061,
31823,81062,
31824,81063,
31825,81064,
31826,81065,20.0
31827,81066,
31828,81067,
31829,81068,
31830,81069,
31831,81070,9.0
31832,81071,
31833,81072,
31834,81073,
31835,81074,
31836,81075,
31837,81076,
31838,81077,
31839,81078,
31840,81079,
31841,81080,
31842,81081,
31843,81082,
31844,81083,
31845,81084,
31846,81085,
31847,81086,
31848,81087,
31849,81088,
31850,81089,
31851,81090,
31852,81092,
31853,81093,
31854,81094,
31855,81095,
31856,81096,
31857,81097,
31858,81098,
31859,81099,18.0
31860,81100,
31861,81101,
31862,81102,
31863,81103,
31864,81104,
31865,81105,23.0
31866,81106,
31867,81108,
31868,81109,
31869,81110,
31870,81111,
31871,81112,
31872,81114,
31873,81115,
31874,81116,11.0
31875,81117,
31876,81118,
31877,81119,
31878,81120,13.0
31879,81121,
31880,81122,
31881,81123,
31882,81124,13.0
31883,81125,
31884,81126,
31885,81127,
31886,81128,
31887,81129,
31888,81130,
31889,81131,
31890,81132,
31891,81133,
31892,81134,
31893,81135,
31894,81136,
31895,81137,
31896,81138,
31897,81139,
31898,81140,13.0
31899,81141,
31900,81142,
31901,81143,
31902,81144,9.0
31903,81145,12.0
31904,81146,
31905,81147,
31906,81148,
31907,81149,
31908,81150,
31909,81151,
31910,81152,
31911,81154,
31912,81156,10.0
31913,81157,
31914,81158,
31915,81159,
31916,81160,
31917,81161,
31918,81162,
31919,81163,23.0
31920,81164,
31921,81165,
31922,81166,
31923,81167,
31924,81168,
31925,81169,
31926,81170,
31927,81171,
31928,81172,
31929,81173,
31930,81174,
31931,81175,
31932,81176,
31933,81177,
31934,81178,
31935,81179,
31936,81180,
31937,81181,
31938,81182,20.0
31939,81183,
31940,81184,
31941,81185,
31942,81186,
31943,81187,
31944,81188,
31945,81189,
31946,81190,
31947,81191,
31948,81192,
31949,81193,
31950,81195,
31951,81196,
31952,81197,
31953,81198,
31954,81199,
31955,81200,
31956,81201,
31957,81202,
31958,81203,
31959,81204,9.0
31960,81205,
31961,81206,
31962,81207,
31963,81208,
31964,81209,12.0
31965,81210,
31966,81211,
31967,81212,
31968,81213,
31969,81214,
31970,81215,
31971,81216,
31972,81217,
31973,81218,
31974,81219,15.0
31975,81220,12.0
31976,81221,
31977,81222,15.0
31978,81223,
31979,81224,
31980,81225,
31981,81227,11.0
31982,81228,
31983,81229,
31984,81230,
31985,81231,
31986,81232,
31987,81233,
31988,81234,
31989,81235,
31990,81236,
31991,81237,
31992,81238,
31993,81239,
31994,81240,
31995,81242,
31996,81243,
31997,81244,22.0
31998,81245,
31999,81246,
32000,81247,
32001,81248,
32002,81249,
32003,81250,
32004,81251,
32005,81252,
32006,81253,
32007,81254,
32008,81255,
32009,81256,
32010,81257,16.0
32011,81258,
32012,81259,
32013,81261,
32014,81262,
32015,81263,
32016,81264,
32017,81265,
32018,81266,
32019,81267,
32020,81268,
32021,81269,
32022,81270,
32023,81271,8.0
32024,81272,
32025,81273,8.0
32026,81274,
32027,81275,
32028,81276,
32029,81277,
32030,81278,
32031,81279,
32032,81280,
32033,81281,10.0
32034,81282,
32035,81283,
32036,81284,
32037,81285,
32038,81286,
32039,81287,
32040,81288,15.0
32041,81289,13.0
32042,81290,
32043,81291,
32044,81292,
32045,81293,
32046,81294,
32047,81295,
32048,81297,
32049,81298,
32050,81299,
32051,81300,
32052,81302,
32053,81303,
32054,81304,
32055,81305,
32056,81306,
32057,81307,
32058,81308,
32059,81309,
32060,81310,
32061,81311,
32062,81312,
32063,81313,
32064,81314,
32065,81315,
32066,81316,
32067,81317,
32068,81318,
32069,81319,
32070,81320,
32071,81321,
32072,81322,
32073,81323,
32074,81324,
32075,81325,
32076,81326,
32077,82001,
32078,82002,15.0
32079,82003,
32080,82004,
32081,82005,
32082,82006,
32083,82007,
32084,82008,
32085,82009,
32086,82010,
32087,82011,
32088,82012,
32089,82013,20.0
32090,82014,
32091,82015,
32092,82016,
32093,82017,
32094,82018,
32095,82019,
32096,82020,
32097,82021,
32098,82022,
32099,82023,
32100,82024,
32101,82025,9.0
32102,82026,
32103,82027,
32104,82028,
32105,82029,
32106,82030,
32107,82031,
32108,82032,
32109,82033,21.0
32110,82034,
32111,82035,
32112,82036,
32113,82037,20.0
32114,82038,
32115,82039,
32116,82040,
32117,82041,
32118,82042,
32119,82043,
32120,82044,
32121,82045,
32122,82046,
32123,82047,
32124,82048,
32125,82049,
32126,82050,
32127,82051,
32128,82052,
32129,82053,
32130,82054,
32131,82055,
32132,82056,
32133,82057,
32134,82058,
32135,82059,
32136,82060,
32137,82061,
32138,82062,
32139,82063,
32140,82064,
32141,82065,
32142,82066,
32143,82067,
32144,82068,
32145,82069,
32146,82070,
32147,82071,
32148,82072,
32149,82073,
32150,82074,
32151,82075,10.0
32152,82076,
32153,82077,
32154,82078,
32155,82079,16.0
32156,82080,
32157,82081,
32158,82082,
32159,82083,
32160,82084,
32161,82085,
32162,82086,
32163,82087,16.0
32164,82088,
32165,82089,
32166,82090,
32167,82091,
32168,82092,
32169,82093,
32170,82094,
32171,82095,
32172,82096,14.0
32173,82097,
32174,82098,
32175,82099,
32176,82100,
32177,82101,
32178,82102,
32179,82103,
32180,82104,
32181,82105,
32182,82106,
32183,82107,
32184,82108,
32185,82109,
32186,82110,
32187,82111,
32188,82112,26.0
32189,82113,
32190,82114,
32191,82115,
32192,82116,
32193,82117,
32194,82118,
32195,82119,
32196,82120,
32197,82121,18.0
32198,82122,
32199,82123,
32200,82124,10.0
32201,82125,12.0
32202,82126,
32203,82127,
32204,82128,
32205,82129,
32206,82130,
32207,82131,
32208,82132,
32209,82133,
32210,82134,15.0
32211,82135,
32212,82136,
32213,82137,
32214,82138,
32215,82139,
32216,82140,
32217,82141,
32218,82142,
32219,82143,
32220,82144,
32221,82145,
32222,82146,
32223,82147,
32224,82148,
32225,82149,
32226,82150,
32227,82151,
32228,82152,
32229,82153,
32230,82154,
32231,82155,
32232,82156,
32233,82157,
32234,82158,
32235,82159,
32236,82160,
32237,82161,10.0
32238,82162,
32239,82163,
32240,82164,
32241,82165,
32242,82166,
32243,82167,
32244,82168,
32245,82169,15.0
32246,82170,
32247,82171,
32248,82172,
32249,82173,
32250,82174,
32251,82175,
32252,82176,
32253,82177,
32254,82178,
32255,82179,18.0
32256,82180,
32257,82181,
32258,82182,
32259,82183,
32260,82184,
32261,82185,
32262,82186,21.0
32263,82187,
32264,82188,
32265,82189,
32266,82190,12.0
32267,82191,
32268,82192,
32269,82193,
32270,82194,
32271,82195,
32272,83001,10.0
32273,83002,
32274,83003,
32275,83004,16.0
32276,83005,
32277,83006,
32278,83007,23.0
32279,83008,12.0
32280,83009,12.0
32281,83010,
32282,83011,
32283,83012,19.0
32284,83013,
32285,83014,
32286,83015,
32287,83016,11.0
32288,83017,9.0
32289,83018,14.0
32290,83019,13.0
32291,83020,
32292,83021,15.0
32293,83022,
32294,83023,23.0
32295,83025,
32296,83026,
32297,83027,10.0
32298,83028,
32299,83029,13.0
32300,83030,
32301,83031,13.0
32302,83032,19.0
32303,83033,15.0
32304,83034,10.0
32305,83035,13.0
32306,83036,15.0
32307,83037,
32308,83038,
32309,83039,
32310,83040,
32311,83041,
32312,83042,18.0
32313,83043,
32314,83044,
32315,83045,
32316,83046,21.0
32317,83047,9.0
32318,83048,17.0
32319,83049,13.0
32320,83050,19.0
32321,83051,
32322,83052,
32323,83053,9.0
32324,83054,8.0
32325,83055,15.0
32326,83056,13.0
32327,83057,13.0
32328,83058,14.0
32329,83059,9.0
32330,83060,
32331,83061,18.0
32332,83062,14.0
32333,83063,
32334,83064,9.0
32335,83065,15.0
32336,83066,
32337,83067,18.0
32338,83068,18.0
32339,83069,16.0
32340,83070,18.0
32341,83071,12.0
32342,83072,18.0
32343,83073,21.0
32344,83074,
32345,83075,
32346,83076,
32347,83077,13.0
32348,83078,
32349,83079,
32350,83080,
32351,83081,13.0
32352,83082,
32353,83083,
32354,83084,
32355,83085,13.0
32356,83086,22.0
32357,83087,8.0
32358,83088,10.0
32359,83089,
32360,83090,12.0
32361,83091,9.0
32362,83092,15.0
32363,83093,
32364,83094,18.0
32365,83095,
32366,83096,
32367,83097,8.0
32368,83098,9.0
32369,83099,12.0
32370,83100,11.0
32371,83101,
32372,83102,18.0
32373,83103,7.0
32374,83104,13.0
32375,83105,
32376,83106,7.0
32377,83107,11.0
32378,83108,13.0
32379,83109,
32380,83110,
32381,83111,10.0
32382,83112,10.0
32383,83113,14.0
32384,83114,
32385,83115,15.0
32386,83116,11.0
32387,83117,
32388,83118,13.0
32389,83119,15.0
32390,83120,9.0
32391,83121,20.0
32392,83122,
32393,83123,11.0
32394,83124,19.0
32395,83125,9.0
32396,83126,18.0
32397,83127,11.0
32398,83128,
32399,83129,11.0
32400,83130,13.0
32401,83131,8.0
32402,83132,8.0
32403,83133,
32404,83134,
32405,83135,
32406,83136,15.0
32407,83137,21.0
32408,83138,16.0
32409,83139,
32410,83140,17.0
32411,83141,11.0
32412,83142,
32413,83143,13.0
32414,83144,11.0
32415,83145,
32416,83146,
32417,83147,
32418,83148,18.0
32419,83149,
32420,83150,11.0
32421,83151,
32422,83152,
32423,83153,14.0
32424,83154,
32425,84001,9.0
32426,84002,
32427,84003,27.0
32428,84004,15.0
32429,84005,
32430,84006,
32431,84007,31.0
32432,84008,
32433,84009,
32434,84010,
32435,84011,
32436,84012,18.0
32437,84013,
32438,84014,
32439,84015,
32440,84016,12.0
32441,84017,18.0
32442,84018,
32443,84019,23.0
32444,84020,
32445,84021,
32446,84022,
32447,84023,
32448,84024,
32449,84025,
32450,84026,15.0
32451,84027,11.0
32452,84028,
32453,84029,10.0
32454,84030,14.0
32455,84031,28.0
32456,84032,
32457,84033,
32458,84034,13.0
32459,84035,26.0
32460,84036,
32461,84037,14.0
32462,84038,9.0
32463,84039,14.0
32464,84040,
32465,84041,
32466,84042,
32467,84043,13.0
32468,84044,
32469,84045,
32470,84046,
32471,84047,11.0
32472,84048,
32473,84049,
32474,84050,
32475,84051,
32476,84052,
32477,84053,
32478,84054,16.0
32479,84055,
32480,84056,14.0
32481,84057,
32482,84058,
32483,84059,
32484,84060,
32485,84061,
32486,84062,
32487,84063,
32488,84064,16.0
32489,84065,13.0
32490,84066,
32491,84067,10.0
32492,84068,
32493,84069,19.0
32494,84070,
32495,84071,
32496,84072,12.0
32497,84073,
32498,84074,12.0
32499,84075,
32500,84076,
32501,84077,
32502,84078,16.0
32503,84079,
32504,84080,17.0
32505,84081,12.0
32506,84082,
32507,84083,14.0
32508,84084,
32509,84085,
32510,84086,
32511,84087,22.0
32512,84088,13.0
32513,84089,14.0
32514,84090,
32515,84091,11.0
32516,84092,24.0
32517,84093,
32518,84094,
32519,84095,
32520,84096,
32521,84097,
32522,84098,
32523,84099,11.0
32524,84100,
32525,84101,
32526,84102,
32527,84103,
32528,84104,
32529,84105,
32530,84106,15.0
32531,84107,
32532,84108,
32533,84109,
32534,84110,
32535,84111,
32536,84112,
32537,84113,
32538,84114,
32539,84115,
32540,84116,
32541,84117,
32542,84118,14.0
32543,84119,11.0
32544,84120,
32545,84121,
32546,84122,16.0
32547,84123,
32548,84124,
32549,84125,
32550,84126,
32551,84127,9.0
32552,84128,
32553,84129,21.0
32554,84130,
32555,84131,
32556,84132,11.0
32557,84133,13.0
32558,84134,
32559,84135,
32560,84136,
32561,84137,21.0
32562,84138,25.0
32563,84139,
32564,84140,
32565,84141,12.0
32566,84142,12.0
32567,84143,
32568,84144,
32569,84145,
32570,84146,
32571,84147,8.0
32572,84148,
32573,84149,
32574,84150,
32575,84151,
32576,85001,11.0
32577,85002,
32578,85003,6.0
32579,85004,9.0
32580,85005,
32581,85006,
32582,85008,7.0
32583,85009,
32584,85010,
32585,85011,
32586,85012,10.0
32587,85013,
32588,85014,
32589,85015,
32590,85016,9.0
32591,85017,
32592,85018,11.0
32593,85019,5.0
32594,85020,7.0
32595,85021,
32596,85022,
32597,85023,
32598,85024,
32599,85025,
32600,85026,
32601,85028,
32602,85029,12.0
32603,85031,7.0
32604,85033,
32605,85034,8.0
32606,85035,7.0
32607,85036,
32608,85037,
32609,85038,
32610,85039,6.0
32611,85040,
32612,85041,
32613,85042,
32614,85045,
32615,85046,8.0
32616,85047,10.0
32617,85049,
32618,85050,
32619,85051,10.0
32620,85053,
32621,85054,
32622,85055,
32623,85056,
32624,85058,
32625,85059,15.0
32626,85061,
32627,85062,
32628,85064,
32629,85065,8.0
32630,85066,
32631,85067,
32632,85070,10.0
32633,85071,9.0
32634,85072,
32635,85073,
32636,85074,
32637,85076,
32638,85077,
32639,85078,
32640,85080,
32641,85081,5.0
32642,85082,
32643,85083,
32644,85084,7.0
32645,85086,
32646,85087,
32647,85088,5.0
32648,85089,7.0
32649,85090,8.0
32650,85092,15.0
32651,85093,
32652,85094,
32653,85095,
32654,85096,8.0
32655,85097,
32656,85098,
32657,85099,
32658,85100,
