CODGEO,MED20
78417,29740.0
78418,32120.0
78420,34080.0
78423,30040.0
78431,35290.0
78437,26520.0
78439,
78440,17960.0
78442,31900.0
78443,32550.0
78444,27210.0
78451,26670.0
78455,36680.0
78460,29100.0
78464,30160.0
78465,29190.0
78466,36210.0
78470,29880.0
78472,24380.0
78474,26010.0
78475,28290.0
78478,28920.0
78481,29890.0
78484,27780.0
78486,28760.0
78490,25030.0
78497,35740.0
78498,23450.0
78499,30200.0
78501,24030.0
78502,25770.0
78505,28450.0
78506,29340.0
78513,28890.0
78516,29460.0
78517,27450.0
78518,38090.0
78520,29980.0
78522,34190.0
78528,22500.0
78530,26590.0
78531,22380.0
78536,27200.0
78537,28970.0
78545,26180.0
78548,36470.0
78550,34380.0
78551,32270.0
78557,27760.0
78558,26010.0
78559,29340.0
78561,38100.0
78562,31600.0
78564,26960.0
78565,31820.0
78567,27180.0
78569,29160.0
78571,43360.0
78575,34300.0
78576,32530.0
78586,24900.0
78588,29800.0
78590,34270.0
78591,27470.0
78597,27880.0
78601,29510.0
78605,28920.0
78606,
78608,27050.0
78609,28710.0
78615,29460.0
78616,29150.0
78618,27500.0
78620,36010.0
78621,17960.0
78623,29710.0
78624,28660.0
78638,28210.0
78640,28070.0
78642,27670.0
78643,28650.0
78644,19070.0
78646,32780.0
78647,29510.0
78650,41900.0
78653,32020.0
78655,34730.0
78668,25830.0
78672,37150.0
78674,28350.0
78677,29790.0
78681,30170.0
78683,31030.0
78686,35280.0
78688,34770.0
79001,18060.0
79002,21680.0
79003,24900.0
79005,20650.0
79007,20440.0
79008,18650.0
79009,22410.0
79010,21000.0
79012,22300.0
79013,19440.0
79014,19300.0
79015,17930.0
79016,20080.0
79018,19450.0
79019,19300.0
79020,22030.0
79022,20620.0
79023,
79024,23100.0
79025,20810.0
79029,20750.0
79030,22410.0
79031,22450.0
79032,21000.0
79034,28580.0
79038,20340.0
79040,21340.0
79042,22700.0
79046,23060.0
79047,20590.0
79048,24500.0
79049,20800.0
79050,21120.0
79055,
79056,20730.0
79057,19690.0
79058,22430.0
79059,19430.0
79060,21250.0
79061,22140.0
79062,19600.0
79063,19380.0
79064,20790.0
79066,21660.0
79069,21080.0
79070,21770.0
79071,23650.0
79074,18710.0
79076,20720.0
79077,19750.0
79078,20750.0
79079,21000.0
79080,21170.0
79081,25450.0
79083,19000.0
79084,18530.0
79085,23760.0
79086,24660.0
79087,18530.0
79088,20580.0
79089,20400.0
79090,21080.0
79091,20850.0
79092,19470.0
79094,19430.0
79095,19330.0
79096,20810.0
79100,24530.0
79101,21560.0
79102,19980.0
79103,20170.0
79104,23590.0
79105,18680.0
79106,18360.0
79108,22330.0
79109,25420.0
79111,19960.0
79112,24380.0
79114,20980.0
79115,20270.0
79116,20070.0
79117,22430.0
79118,20300.0
79119,20920.0
79120,19810.0
79121,21780.0
79122,20220.0
79123,20610.0
79124,17200.0
79125,24110.0
79126,22110.0
79127,22560.0
79128,26820.0
79129,26090.0
79130,24530.0
79131,19140.0
79132,18750.0
79133,23880.0
79134,21440.0
79135,21300.0
79136,19720.0
79137,24620.0
79139,
79140,19520.0
79141,20250.0
79142,
79144,22620.0
79145,18990.0
79147,19540.0
79148,19510.0
79149,19710.0
79150,19760.0
79152,18680.0
79153,17740.0
79154,16990.0
79156,20110.0
79157,21340.0
79158,22800.0
79159,20470.0
79160,23940.0
79161,22360.0
79162,25770.0
79163,18530.0
79164,19430.0
79165,20270.0
79166,21490.0
79167,20850.0
79170,21660.0
79172,20770.0
79174,21270.0
79175,18490.0
79176,19160.0
79177,20320.0
79179,20530.0
79180,19920.0
79183,20590.0
79184,20060.0
79185,23710.0
79189,22130.0
79190,19880.0
79191,22620.0
79195,19860.0
79196,20890.0
79197,
79198,18070.0
79200,20770.0
79201,20650.0
79202,19760.0
79203,19760.0
79204,21790.0
79205,
79207,20930.0
79208,20290.0
79209,19880.0
79210,21180.0
79212,18660.0
79213,22200.0
79215,19150.0
79216,23890.0
79217,21850.0
79218,20550.0
79220,21460.0
79223,
79225,18740.0
79226,20750.0
79229,24720.0
79230,19690.0
79231,23550.0
79235,20780.0
79236,20570.0
79238,20450.0
79239,20670.0
79241,22980.0
79242,20720.0
79243,19950.0
79244,20840.0
79246,20760.0
79249,26240.0
79250,21010.0
79251,20750.0
79252,22370.0
79253,19020.0
79254,21910.0
79255,18370.0
79256,19250.0
79257,21200.0
79258,22090.0
79259,22920.0
79263,20960.0
79265,21710.0
79267,19870.0
79268,20780.0
79269,21340.0
79270,19150.0
79271,21970.0
79273,23460.0
79274,21040.0
79276,22440.0
79277,20750.0
79278,18590.0
79280,19610.0
79281,25020.0
79283,23460.0
79284,22820.0
79285,20590.0
79286,19590.0
79289,22090.0
79290,22760.0
79293,24160.0
79294,21460.0
79295,22950.0
79297,19420.0
79298,25300.0
79299,20520.0
79300,22140.0
79301,22630.0
79302,22020.0
79303,20900.0
79304,24980.0
79306,21020.0
79307,19260.0
79308,25690.0
79309,21640.0
79310,21360.0
79311,19460.0
79312,20670.0
79313,21140.0
79316,21490.0
79319,22670.0
79320,21880.0
79322,21790.0
79326,18590.0
79329,19850.0
79331,19490.0
79332,18860.0
79334,22260.0
79335,25510.0
79336,20020.0
79337,22840.0
79338,20050.0
79339,19300.0
79340,18340.0
79341,18400.0
79342,19680.0
79343,20990.0
79345,21560.0
79346,22220.0
79347,21080.0
79348,20840.0
79349,18310.0
79350,21520.0
79351,23120.0
79352,20100.0
79354,19650.0
79355,26070.0
79357,21820.0
80001,18590.0
80002,19730.0
80003,21270.0
80004,20410.0
80005,
80006,21950.0
80008,20500.0
80009,22850.0
80010,23130.0
80011,21760.0
80013,18870.0
80014,
80015,
80016,19430.0
80017,21240.0
80018,20950.0
80019,21730.0
80020,27100.0
80021,19270.0
80022,21830.0
80023,22340.0
80024,26250.0
80025,21320.0
80026,
80027,
80028,20470.0
80029,20090.0
80030,17420.0
80031,21180.0
80032,19460.0
80033,19630.0
80034,21910.0
80035,
80036,23840.0
80037,20500.0
80038,24720.0
80039,20150.0
80040,21880.0
80041,20970.0
80042,18210.0
80043,20660.0
80044,22150.0
80045,20470.0
80046,
80047,22360.0
80048,
80049,24830.0
80050,28420.0
80051,20830.0
80052,22390.0
80053,
80054,21160.0
80055,19390.0
80056,
80057,
80058,22370.0
80059,
80060,18770.0
80061,19110.0
80062,18460.0
80063,21070.0
80064,27050.0
80065,
80066,24130.0
80067,22050.0
80068,20750.0
80069,22790.0
80070,20970.0
80071,19870.0
80073,21790.0
80074,19480.0
80076,22310.0
80077,22990.0
80078,26460.0
80079,22870.0
80080,23620.0
80081,
80082,24260.0
80083,23580.0
80084,20850.0
80085,
80086,20090.0
80087,21000.0
80088,21840.0
80089,22870.0
80090,21680.0
80092,26250.0
80093,20040.0
80094,25410.0
80095,21200.0
80096,20000.0
80097,21340.0
80098,23250.0
80099,22240.0
80100,21100.0
80101,20850.0
80102,21880.0
80103,
80104,23300.0
80105,22720.0
80106,24310.0
80107,26820.0
80108,
80109,19240.0
80110,22020.0
80112,22520.0
80113,22590.0
80114,25630.0
80115,20650.0
80116,21510.0
80117,22340.0
80118,19510.0
80119,22760.0
80120,22240.0
80121,22260.0
80122,20680.0
80123,23810.0
80124,20980.0
80125,
80126,21690.0
80127,20690.0
80128,23340.0
80129,21360.0
80130,26840.0
80131,24130.0
80132,24970.0
80133,22950.0
80134,
80135,19880.0
80136,20360.0
80137,21190.0
80138,20710.0
80139,
80140,22150.0
80141,20780.0
80142,24340.0
80143,
80144,22270.0
80145,21880.0
80146,22370.0
80147,23640.0
80148,20860.0
80149,25210.0
80150,19040.0
80151,23530.0
80152,20000.0
80153,19450.0
80154,21360.0
80155,22650.0
80156,28490.0
80157,
80158,
80159,27300.0
80160,27200.0
80161,21640.0
80162,21450.0
80163,21860.0
80164,24090.0
80165,23620.0
80166,21880.0
80167,22010.0
80168,21030.0
80169,
80170,23390.0
80171,25390.0
80172,21780.0
80173,26750.0
80174,
80176,22990.0
80177,21090.0
80179,21120.0
80180,
80181,22330.0
80182,19490.0
80183,20410.0
80184,20330.0
80185,22300.0
80186,19010.0
80187,23420.0
80188,23610.0
80189,
80190,19740.0
80191,23720.0
80192,22690.0
80193,21570.0
80194,18870.0
80195,20830.0
80196,19060.0
80197,
80198,25610.0
80199,21320.0
80200,22030.0
80201,
80202,24290.0
80203,
80204,19530.0
80205,20960.0
80206,22560.0
80207,22560.0
80208,19990.0
80210,24610.0
80211,21200.0
80212,21120.0
80213,26420.0
80214,19900.0
80215,20080.0
80216,23100.0
80217,
80218,22760.0
80219,
80220,20940.0
80221,20490.0
80222,19720.0
80223,22760.0
80224,21440.0
80225,30230.0
80226,18810.0
80227,22490.0
80228,20490.0
80229,23210.0
80230,21870.0
80231,22200.0
80232,22900.0
80233,23560.0
80234,24000.0
80235,18620.0
80236,20330.0
80237,24480.0
80238,24880.0
80239,
80240,22340.0
80241,20650.0
80242,24530.0
80243,
80244,19960.0
80245,19850.0
80246,24720.0
80247,19090.0
80248,19190.0
80249,19880.0
80250,22120.0
80251,20780.0
80252,20160.0
80253,17840.0
80256,23220.0
80258,
80259,
80260,28420.0
80261,32840.0
80262,22260.0
80263,
80264,
80265,20110.0
80266,20490.0
80267,22630.0
80268,24910.0
80269,19250.0
80270,
80271,19060.0
80272,21770.0
80273,23680.0
80274,19110.0
80275,21640.0
80276,24540.0
80278,20730.0
80279,20450.0
80280,20740.0
80281,22460.0
80282,22150.0
80283,21470.0
80284,20830.0
80285,24600.0
80287,20330.0
80288,20910.0
80290,20220.0
80291,27040.0
80292,22740.0
80293,24130.0
80294,20450.0
80295,20730.0
80296,18800.0
80297,
80298,21510.0
80299,21330.0
80300,21960.0
80301,21410.0
80302,23580.0
80303,22510.0
80304,
80305,28370.0
80306,21900.0
80307,19570.0
80308,19780.0
80310,20510.0
80311,21180.0
80312,19590.0
80313,21040.0
80314,21400.0
80315,26420.0
80316,23440.0
80317,20600.0
80318,18480.0
80319,25600.0
80320,21720.0
80321,24400.0
80322,19810.0
80324,21910.0
80325,
80326,21080.0
80327,22030.0
80328,20280.0
80329,21320.0
80330,19770.0
80331,21300.0
80332,20540.0
80333,21240.0
80334,23340.0
80335,21610.0
80336,
80337,24140.0
80338,23110.0
80339,20440.0
80340,19710.0
80341,23490.0
80342,21820.0
80343,20870.0
80344,23570.0
80345,21220.0
80346,20760.0
80347,23940.0
80348,20300.0
80349,23760.0
80350,23480.0
80351,23980.0
80352,20150.0
80353,20010.0
80354,19250.0
80355,
80356,
80357,24610.0
80358,24060.0
80359,23930.0
80360,19860.0
80361,
80362,20910.0
80364,22610.0
80365,20430.0
80366,22440.0
80367,23830.0
80368,19020.0
80369,18720.0
80371,19600.0
80372,19850.0
80373,18270.0
80374,20330.0
80375,20170.0
80376,27250.0
80377,21400.0
80378,
80379,27640.0
80380,22250.0
80381,
80383,24540.0
80384,20900.0
80385,24240.0
80386,22670.0
80387,25210.0
80388,20170.0
80390,23130.0
80391,
80392,21890.0
80393,21830.0
80395,21970.0
80396,19320.0
80397,
80399,27560.0
80400,22380.0
80401,22200.0
80402,24770.0
80403,23190.0
80404,21840.0
80405,25390.0
80406,19370.0
80407,24740.0
80408,22580.0
80409,23720.0
80410,17080.0
80411,21900.0
80412,24240.0
80413,17970.0
80414,25620.0
80415,22980.0
80416,22800.0
80417,18900.0
80418,
80420,21030.0
80421,20380.0
80422,22610.0
80423,24670.0
80424,29600.0
80425,21110.0
80426,24200.0
80427,20990.0
80428,23740.0
80429,22300.0
80430,21050.0
80431,24790.0
80432,22120.0
80433,
80434,21050.0
80435,
80436,22760.0
80437,23200.0
80438,18870.0
80439,22970.0
80440,18990.0
80442,20250.0
80443,20930.0
80444,21780.0
80445,20010.0
80446,22230.0
80449,
80450,18120.0
80451,21620.0
80452,22580.0
80453,22450.0
80455,
80456,22700.0
80458,24500.0
80459,
80460,
80461,25460.0
80462,20900.0
80463,22850.0
80464,20630.0
80465,21030.0
80466,21220.0
80467,19650.0
80468,19730.0
80469,24190.0
80470,23260.0
80472,19880.0
80473,22230.0
80474,20400.0
80475,21370.0
80476,19890.0
80477,18820.0
80478,19960.0
80479,20430.0
80480,21110.0
80481,18310.0
80482,21560.0
80484,18440.0
80485,23850.0
80486,19370.0
80487,
80488,20230.0
80489,20970.0
80490,21570.0
80491,
80493,18680.0
80494,22620.0
80495,19600.0
80496,19370.0
80497,23000.0
80498,21290.0
80499,20460.0
80500,20300.0
80501,18110.0
80502,
80503,21230.0
80504,
80505,25110.0
80507,23170.0
80508,
80509,19690.0
80511,22740.0
80512,20550.0
80513,22170.0
80514,22270.0
80515,21220.0
80516,21420.0
80517,23580.0
80518,19710.0
80519,20290.0
80520,19320.0
80521,21470.0
80522,22540.0
80523,23250.0
80524,20200.0
80525,21610.0
80526,22160.0
80527,22260.0
80528,
80529,19730.0
80530,22610.0
80531,19260.0
80533,19320.0
80535,21950.0
80536,20830.0
80537,
80538,23970.0
80540,21620.0
80541,21030.0
80542,21240.0
80543,23670.0
80544,17410.0
80545,24550.0
80546,22570.0
80547,23440.0
80548,21270.0
80549,20420.0
80550,24420.0
80552,20180.0
80553,26460.0
80554,21150.0
80555,22100.0
80556,21490.0
80557,21130.0
80558,21620.0
80559,24040.0
80560,23070.0
80561,19000.0
80562,28100.0
80563,
80565,
80566,23280.0
80568,21040.0
80569,20450.0
80570,20610.0
80571,21510.0
80572,22150.0
80573,21480.0
80574,
80575,
80576,21260.0
80577,24610.0
80578,22770.0
80579,20700.0
80580,20810.0
80582,23560.0
80583,25150.0
80584,24930.0
80585,18500.0
80586,19630.0
80587,
80588,22260.0
80589,20950.0
80590,23780.0
80591,19320.0
80592,18940.0
80593,22210.0
80595,23380.0
80596,20810.0
80597,21600.0
80598,20210.0
80599,18360.0
80600,20030.0
80601,19110.0
80602,23800.0
80603,20530.0
80604,
80605,21760.0
80606,19860.0
80607,23850.0
80609,19570.0
80611,22900.0
80613,21600.0
80614,19390.0
80615,23330.0
80616,20690.0
80617,24680.0
80618,21160.0
80619,22020.0
80620,18240.0
80621,20980.0
80622,21200.0
80623,20920.0
80624,27990.0
80625,21650.0
80626,24350.0
80627,27430.0
80628,21750.0
80629,19690.0
80630,20200.0
80631,19460.0
80632,25600.0
80633,21670.0
80634,25290.0
80635,18420.0
80637,22840.0
80638,21000.0
80639,23740.0
80640,21240.0
80642,21170.0
80643,27310.0
80644,21070.0
80645,22440.0
80646,
80647,19800.0
80648,18230.0
80649,21160.0
80650,25560.0
80651,20030.0
80652,22000.0
80654,21680.0
80655,21910.0
80656,23000.0
80657,22170.0
80658,18290.0
80659,21980.0
80661,24500.0
80662,20580.0
80663,19580.0
80664,21750.0
80665,20710.0
80666,
80667,21170.0
80668,25520.0
80669,21280.0
80670,24850.0
80671,20070.0
80672,22400.0
80673,21800.0
80674,22330.0
80675,22140.0
80676,22700.0
80677,19700.0
80678,21080.0
80679,20760.0
80680,19450.0
80681,23470.0
80682,22600.0
80683,23680.0
80684,23060.0
80685,18510.0
80686,25040.0
80687,20840.0
80688,19720.0
80690,26800.0
80691,22310.0
80692,20830.0
80693,22090.0
80694,21730.0
80695,18390.0
80696,29630.0
80697,
80698,21840.0
80699,21780.0
80700,21320.0
80701,21640.0
80702,34160.0
80703,22310.0
80704,25750.0
80705,
80706,19150.0
80707,
80708,23230.0
80709,19060.0
80710,20760.0
80711,17830.0
80713,22800.0
80714,21870.0
80716,22790.0
80717,23960.0
80718,23050.0
80719,
80721,22040.0
80722,25260.0
80723,26620.0
80724,23850.0
80725,26410.0
80726,24810.0
80728,
80729,21050.0
80730,27690.0
80732,20020.0
80733,21540.0
80734,21840.0
80735,23790.0
80736,20890.0
80737,17830.0
80738,24510.0
80740,24470.0
80741,24800.0
80742,
80743,21630.0
80744,
80746,25960.0
80747,20020.0
80748,18690.0
80749,21130.0
80750,21440.0
80751,24740.0
80752,26350.0
80753,20100.0
80754,22120.0
80755,20290.0
80756,
80757,23270.0
80758,24030.0
80759,22660.0
80760,21580.0
80762,20070.0
80763,20550.0
80764,21010.0
80765,21540.0
80766,21990.0
80767,20240.0
80769,22510.0
80770,19700.0
80771,
80773,
80774,24390.0
80775,21300.0
80776,21290.0
80777,21020.0
80778,20320.0
80779,22350.0
80780,21440.0
80781,22060.0
80782,24750.0
80783,
80784,23600.0
80785,25560.0
80786,22800.0
80787,
80788,21170.0
80789,20150.0
80790,21060.0
80791,26880.0
80792,23630.0
80793,23770.0
80794,
80795,20410.0
80796,20820.0
80797,21490.0
80798,26280.0
80799,23250.0
80800,21700.0
80801,21660.0
80802,20630.0
80803,22810.0
80804,22010.0
80805,23610.0
80806,19540.0
80807,22570.0
80808,19200.0
80809,21020.0
80810,19500.0
80811,20630.0
80812,22460.0
80813,
80814,22500.0
80815,21180.0
80819,
80820,21050.0
80821,19790.0
80822,19260.0
80823,21520.0
80824,23330.0
80825,17580.0
80826,21460.0
80827,19340.0
80828,
80829,
80830,20930.0
80832,18760.0
80833,21190.0
80834,21460.0
80835,27710.0
80836,24390.0
81001,26850.0
81002,20800.0
81003,19410.0
81004,21080.0
81005,19710.0
81006,23980.0
81007,
81008,20840.0
81009,
81010,19510.0
81011,23330.0
81012,17870.0
81013,19290.0
81014,19500.0
81015,
81016,17130.0
81017,19010.0
81018,22890.0
81019,18330.0
81020,21310.0
81021,18230.0
81022,28640.0
81023,17740.0
81024,20800.0
81025,27060.0
81026,21310.0
81027,19990.0
81028,17100.0
81029,22120.0
81030,23020.0
81031,21500.0
81032,20670.0
81033,18980.0
81034,17400.0
81035,19320.0
81036,21370.0
81037,20210.0
81038,23130.0
81039,20310.0
81040,19710.0
81041,24800.0
81042,22050.0
81043,21380.0
81044,21790.0
81045,17120.0
81046,22710.0
81047,18940.0
81048,20830.0
81049,20910.0
81050,23160.0
81051,19910.0
81052,24890.0
81053,19280.0
81054,22510.0
81055,19290.0
81056,20570.0
81058,23080.0
81059,23470.0
81060,18900.0
81061,24780.0
81062,19110.0
81063,24360.0
81064,20520.0
81065,20370.0
81066,21140.0
81067,21510.0
81068,22770.0
81069,19010.0
81070,23020.0
81071,
81072,
81073,22250.0
81074,23360.0
81075,21360.0
81076,22020.0
81077,17980.0
81078,20390.0
81079,22120.0
81080,
81081,20220.0
81082,16410.0
81083,18800.0
81084,21040.0
81085,
81086,15890.0
81087,22310.0
81088,22280.0
81089,19440.0
81090,22050.0
81092,23330.0
81093,23950.0
81094,
81095,
81096,20710.0
81097,24560.0
81098,23680.0
81099,20060.0
81100,22480.0
81101,21330.0
81102,26680.0
81103,20270.0
81104,24510.0
81105,18290.0
81106,24410.0
81108,20050.0
81109,21240.0
81110,
81111,
81112,22970.0
81114,22680.0
81115,17950.0
81116,23360.0
81117,21800.0
81118,24410.0
81119,19980.0
81120,20680.0
81121,17020.0
81122,
81123,
81124,21110.0
81125,17500.0
81126,23800.0
81127,21750.0
81128,20410.0
81129,20430.0
81130,22510.0
81131,23810.0
81132,20360.0
81133,23020.0
81134,
81135,
81136,22300.0
81137,
81138,19940.0
81139,21630.0
81140,22120.0
81141,19300.0
81142,21390.0
81143,21620.0
81144,22110.0
81145,21510.0
81146,19570.0
81147,21170.0
81148,
81149,23550.0
81150,27390.0
81151,22330.0
81152,22280.0
81154,
81156,22910.0
81157,24010.0
81158,16040.0
81159,23710.0
81160,19850.0
81161,17350.0
81162,22990.0
81163,18910.0
81164,24290.0
81165,20650.0
81166,
81167,
81168,20980.0
81169,
81170,21160.0
81171,23090.0
81172,
81173,25610.0
81174,20600.0
81175,20520.0
81176,
81177,21850.0
81178,21870.0
81179,24160.0
81180,17320.0
81181,21720.0
81182,19170.0
81183,18630.0
81184,
81185,22440.0
81186,19560.0
81187,20340.0
81188,22140.0
81189,25560.0
81190,22110.0
81191,20660.0
81192,18730.0
81193,20650.0
81195,25100.0
81196,21100.0
81197,20310.0
81198,23470.0
81199,19980.0
81200,20660.0
81201,20060.0
81202,23300.0
81203,18820.0
81204,21650.0
81205,20550.0
81206,20430.0
81207,
81208,24100.0
81209,21970.0
81210,20470.0
81211,22080.0
81212,21090.0
81213,
81214,25110.0
81215,21860.0
81216,19840.0
81217,19010.0
81218,25610.0
81219,20480.0
81220,22460.0
81221,17940.0
81222,20550.0
81223,
81224,16900.0
81225,22350.0
81227,20450.0
81228,24820.0
81229,24660.0
81230,22750.0
81231,20500.0
81232,23240.0
81233,20720.0
81234,
81235,22820.0
81236,24920.0
81237,20910.0
81238,19990.0
81239,21040.0
81240,15580.0
81242,21900.0
81243,20620.0
81244,18400.0
81245,16570.0
81246,19400.0
81247,17090.0
81248,21770.0
81249,21080.0
81250,22860.0
81251,21660.0
81252,23120.0
81253,21580.0
81254,20210.0
81255,26740.0
81256,
81257,20160.0
81258,20790.0
81259,21350.0
81261,24620.0
81262,23250.0
81263,18430.0
81264,
81265,
81266,20710.0
81267,18510.0
81268,
81269,20770.0
81270,22080.0
81271,24070.0
81272,18850.0
81273,22530.0
81274,24130.0
81275,19220.0
81276,19760.0
81277,21180.0
81278,20370.0
81279,19120.0
81280,18600.0
81281,21420.0
81282,
81283,21760.0
81284,21800.0
81285,20140.0
81286,21180.0
81287,21340.0
81288,20890.0
81289,20850.0
81290,20120.0
81291,21750.0
81292,19990.0
81293,22110.0
81294,23610.0
81295,18850.0
81297,25200.0
81298,25920.0
81299,23060.0
81300,22160.0
81302,
81303,18650.0
81304,18230.0
81305,18490.0
81306,21590.0
81307,21200.0
81308,20130.0
81309,16490.0
81310,24940.0
81311,21220.0
81312,20960.0
81313,20490.0
81314,19320.0
81315,22760.0
81316,19830.0
81317,20520.0
81318,19860.0
81319,22790.0
81320,19700.0
81321,
81322,21000.0
81323,23470.0
81324,25290.0
81325,22680.0
81326,23950.0
82001,20870.0
82002,20690.0
82003,20780.0
82004,19120.0
82005,23170.0
82006,
82007,21510.0
82008,20960.0
82009,
82010,20600.0
82011,21680.0
82012,20130.0
82013,19890.0
82014,22250.0
82015,21160.0
82016,20850.0
82017,23410.0
82018,21600.0
82019,21440.0
82020,21630.0
82021,20770.0
82022,15380.0
82023,21070.0
82024,20660.0
82025,22890.0
82026,21560.0
82027,22610.0
82028,23930.0
82029,20240.0
82030,20080.0
82031,20090.0
82032,19210.0
82033,19290.0
82034,19620.0
82035,19990.0
82036,19320.0
82037,19430.0
82038,19680.0
82039,21090.0
82040,21140.0
82041,18590.0
82042,17470.0
82043,21100.0
82044,23140.0
82045,20940.0
82046,
82047,
82048,22820.0
82049,21890.0
82050,21960.0
82051,19520.0
82052,20660.0
82053,21020.0
82054,21490.0
82055,19830.0
82056,17970.0
82057,24910.0
82058,22070.0
82059,22250.0
82060,19500.0
82061,17660.0
82062,21320.0
82063,20610.0
82064,20560.0
82065,23380.0
82066,23190.0
82067,20680.0
82068,21140.0
82069,16500.0
82070,
82071,
82072,21030.0
82073,22220.0
82074,22110.0
82075,23070.0
82076,21680.0
82077,17390.0
82078,19330.0
82079,20670.0
82080,20750.0
82081,19130.0
82082,19990.0
82083,17020.0
82084,19500.0
82085,22690.0
82086,19460.0
82087,20990.0
82088,19140.0
82089,20050.0
82090,23000.0
82091,21310.0
82092,20720.0
82093,19950.0
82094,18740.0
82095,19240.0
82096,20200.0
82097,20570.0
82098,24600.0
82099,20200.0
82100,17850.0
82101,19360.0
82102,17840.0
82103,21310.0
82104,19720.0
82105,21260.0
82106,19040.0
82107,
82108,21260.0
82109,20830.0
82110,20890.0
82111,20140.0
82112,18510.0
82113,19430.0
82114,23420.0
82115,20180.0
82116,18260.0
82117,17970.0
82118,19940.0
82119,21250.0
82120,21820.0
82121,21010.0
82122,18730.0
82123,22050.0
82124,22270.0
82125,21410.0
82126,22540.0
82127,19850.0
82128,19210.0
82129,20610.0
82130,22420.0
82131,20820.0
82132,20340.0
82133,
82134,20740.0
82135,22440.0
82136,21630.0
82137,18240.0
82138,20900.0
82139,22750.0
82140,20610.0
82141,19250.0
82142,24280.0
82143,
82144,21360.0
82145,20230.0
82146,
82147,19720.0
82148,18570.0
82149,20260.0
82150,23280.0
82151,21410.0
82152,20220.0
82153,20380.0
82154,21660.0
82155,19290.0
82156,21100.0
82157,22590.0
82158,21060.0
82159,21810.0
82160,20820.0
82161,22540.0
82162,21330.0
82163,
82164,20530.0
82165,21750.0
82166,19730.0
82167,23780.0
82168,17510.0
82169,20710.0
82170,20040.0
82171,20670.0
82172,18710.0
82173,19800.0
82174,20390.0
82175,22110.0
82176,22320.0
82177,18580.0
82178,23900.0
82179,20010.0
82180,21650.0
82181,20430.0
82182,17310.0
82183,19030.0
82184,19970.0
82185,20390.0
82186,19570.0
82187,17670.0
82188,22520.0
82189,19550.0
82190,22020.0
82191,17470.0
82192,22010.0
82193,20040.0
82194,21850.0
82195,22540.0
83001,27600.0
83002,16930.0
83003,22230.0
83004,21530.0
83005,21340.0
83006,25080.0
83007,20060.0
83008,24050.0
83009,25290.0
83010,17820.0
83011,18460.0
83012,19770.0
83013,20970.0
83014,20290.0
83015,18880.0
83016,24460.0
83017,23870.0
83018,22490.0
83019,23890.0
83020,
83021,21880.0
83022,
83023,19270.0
83025,23430.0
83026,21240.0
83027,28060.0
83028,21340.0
83029,24820.0
83030,22330.0
83031,22030.0
83032,20420.0
83033,21780.0
83034,26440.0
83035,23320.0
83036,22310.0
83037,22300.0
83038,19680.0
83039,22140.0
83040,
83041,19840.0
83042,20380.0
83043,21040.0
83044,18920.0
83045,18840.0
83046,21790.0
83047,24320.0
83048,22100.0
83049,22790.0
83050,20720.0
83051,19550.0
83052,19400.0
83053,24900.0
83054,24440.0
83055,22730.0
83056,23200.0
83057,21900.0
83058,23310.0
83059,22610.0
83060,19860.0
83061,21270.0
83062,22760.0
83063,19010.0
83064,24570.0
83065,24230.0
83066,21980.0
83067,20520.0
83068,23170.0
83069,22280.0
83070,20970.0
83071,23330.0
83072,22120.0
83073,19850.0
83074,19980.0
83075,21540.0
83076,21510.0
83077,23580.0
83078,21260.0
83079,23400.0
83080,22980.0
83081,25060.0
83082,18000.0
83083,20750.0
83084,19470.0
83085,23130.0
83086,20120.0
83087,25220.0
83088,23780.0
83089,22730.0
83090,24350.0
83091,24850.0
83092,20930.0
83093,24130.0
83094,22370.0
83095,21710.0
83096,23760.0
83097,26410.0
83098,24840.0
83099,22440.0
83100,22160.0
83101,24100.0
83102,20660.0
83103,26560.0
83104,22160.0
83105,
83106,24180.0
83107,23890.0
83108,22520.0
83109,21590.0
83110,22650.0
83111,22680.0
83112,25860.0
83113,21800.0
83114,20030.0
83115,22470.0
83116,23720.0
83117,23530.0
83118,24170.0
83119,24680.0
83120,25010.0
83121,20810.0
83122,20380.0
83123,25360.0
83124,21170.0
83125,24030.0
83126,20810.0
83127,22780.0
83128,22240.0
83129,23910.0
83130,22650.0
83131,25360.0
83132,25230.0
83133,24170.0
83134,23400.0
83135,20430.0
83136,23160.0
83137,20390.0
83138,22420.0
83139,20490.0
83140,21470.0
83141,23510.0
83142,14640.0
83143,22550.0
83144,23120.0
83145,19710.0
83146,21680.0
83147,
83148,20720.0
83149,21390.0
83150,23610.0
83151,20730.0
83152,26550.0
83153,22910.0
83154,21010.0
84001,23380.0
84002,24660.0
84003,18070.0
84004,21690.0
84005,20200.0
84006,
84007,17200.0
84008,22960.0
84009,22120.0
84010,26250.0
84011,22220.0
84012,21510.0
84013,21780.0
84014,22660.0
84015,19010.0
84016,22070.0
84017,21320.0
84018,21520.0
84019,19150.0
84020,21110.0
84021,
84022,21900.0
84023,21990.0
84024,22820.0
84025,24570.0
84026,21780.0
84027,22300.0
84028,23430.0
84029,22790.0
84030,21490.0
84031,18060.0
84032,21990.0
84033,16370.0
84034,23430.0
84035,18180.0
84036,25990.0
84037,23190.0
84038,24080.0
84039,21180.0
