CODGEO,Taux_chomage,taux_sans_diplome,taux_maison_princ,taux_loc_princ,taux_inactifs,TP6020,pop_tot
62004,14.07,17.8,71.98,38.37,17.09,16.0,8091
62014,15.56,23.1,80.08,34.0,18.14,18.0,9869
62019,13.35,16.62,88.05,31.18,16.11,12.0,3958
62023,12.41,20.44,97.4,14.56,16.09,11.0,2902
62032,17.27,21.64,96.31,44.04,19.08,18.0,4834
62033,14.08,24.08,94.09,28.05,19.74,16.0,4502
62034,18.66,23.78,92.89,49.69,18.1,14.0,2156
62035,13.7,21.74,94.18,28.44,17.37,13.0,5857
62038,14.08,21.0,88.88,34.17,17.71,16.0,4453
62040,17.56,28.43,76.43,39.96,18.14,20.0,9641
62041,20.22,18.23,35.29,60.52,18.99,23.0,43133
62043,13.9,22.81,96.83,19.04,19.14,14.0,2060
62048,25.65,32.74,82.54,55.96,21.27,28.0,10263
62051,15.0,21.61,92.19,37.22,19.12,17.0,4686
62057,14.8,25.22,91.28,37.23,17.59,17.0,5480
62060,24.82,34.79,94.53,44.28,18.66,29.0,2588
62065,22.21,29.55,72.58,56.03,22.55,26.0,17812
62080,19.17,29.42,69.35,44.9,29.72,23.0,4068
62083,20.49,25.63,88.85,58.83,20.35,25.0,7501
62099,11.5,17.07,75.92,39.6,15.24,14.0,5571
62108,19.2,27.0,55.39,47.27,19.53,18.0,13778
62119,22.17,21.72,52.42,56.49,21.31,25.0,25314
62126,16.06,21.86,79.64,32.49,18.42,18.0,9323
62128,10.05,17.31,92.35,19.79,15.03,11.0,4459
62132,11.38,20.42,96.23,20.92,15.49,9.0,5075
62133,23.75,28.42,75.98,55.94,20.63,29.0,8222
62139,18.69,27.72,94.42,34.96,19.66,16.0,5100
62160,26.66,28.76,28.76,65.9,20.22,28.0,40985
62170,8.59,19.44,98.29,16.9,17.25,9.0,2471
62173,13.06,20.34,88.76,24.25,16.39,11.0,5201
62178,24.6,26.29,80.29,60.66,20.65,29.0,22306
62186,19.31,26.82,81.87,48.23,20.04,21.0,12152
62188,13.66,24.49,98.08,24.53,16.96,16.0,2840
62193,27.05,32.02,52.79,48.42,25.02,27.0,68193
62194,22.89,32.07,94.68,56.79,20.9,27.0,5539
62201,15.53,27.71,87.23,32.42,20.63,13.0,2746
62215,17.25,26.11,83.05,42.32,18.69,18.0,17761
62217,17.83,22.63,96.42,32.97,17.89,19.0,2737
62224,12.36,20.56,99.15,22.22,19.44,14.0,2848
62239,12.2,22.2,84.2,24.37,16.02,11.0,2635
62240,13.05,21.05,95.2,20.51,14.39,12.0,2287
62244,12.6,20.02,91.49,20.85,17.94,11.0,5658
62249,18.34,25.14,93.45,36.34,17.98,21.0,8204
62250,16.56,23.86,83.14,38.93,18.07,17.0,10455
62252,9.34,14.28,93.25,16.88,15.65,8.0,2713
62261,16.3,24.29,78.46,32.72,15.95,13.0,5178
62263,10.46,22.74,95.63,21.73,15.74,9.0,5791
62268,18.87,30.97,86.97,44.33,16.8,22.0,4898
62270,23.57,29.4,92.2,54.79,20.25,26.0,6994
62274,16.49,21.15,92.47,36.29,18.69,16.0,5967
62276,11.92,20.1,90.6,26.69,16.3,13.0,5781
62277,17.9,25.15,91.85,37.1,18.81,16.0,2951
62291,15.68,21.85,82.17,36.16,17.85,18.0,2875
62297,12.4,24.27,98.38,29.56,17.03,16.0,3790
62300,15.91,26.09,75.09,41.77,18.83,17.0,2652
62318,18.88,29.94,73.7,45.36,18.18,19.0,10928
62321,16.1,24.8,97.06,36.36,18.66,18.0,4688
62351,22.0,30.23,94.66,46.91,22.0,23.0,6368
62361,26.73,39.57,80.9,53.42,21.33,33.0,3395
62364,19.21,30.45,85.32,46.97,19.65,26.0,2580
62386,21.36,27.45,91.25,69.83,21.04,28.0,6778
62397,22.42,27.37,89.86,36.18,20.81,22.0,5654
62400,18.81,23.29,93.12,49.95,19.76,22.0,4900
62401,12.58,24.42,96.91,33.26,18.32,16.0,4446
62413,19.53,24.44,85.59,48.86,19.29,24.0,12369
62427,20.16,25.52,72.25,46.41,19.45,23.0,26258
62443,19.18,25.1,94.5,45.91,19.68,20.0,6239
62447,32.39,35.74,54.74,56.63,19.83,33.0,2229
62457,19.63,23.46,95.4,51.34,19.0,21.0,7125
62464,12.92,21.03,94.66,40.95,18.14,15.0,3399
62473,15.66,25.69,92.12,28.36,18.65,17.0,8760
62480,13.07,19.06,99.8,30.21,16.72,13.0,2935
62489,12.22,18.4,92.75,28.04,16.24,14.0,3554
62491,8.87,18.83,91.03,20.68,15.03,8.0,5052
62497,15.1,25.4,94.44,39.55,17.24,17.0,7285
62498,28.64,30.54,61.97,68.47,21.35,30.0,32651
62502,8.86,17.72,95.62,16.57,15.96,8.0,5188
62510,25.66,28.38,75.47,58.02,22.6,27.0,30432
62516,18.92,24.08,83.31,44.0,18.7,22.0,9957
62523,21.16,27.58,86.11,36.29,20.12,20.0,5343
62525,21.91,27.31,65.07,41.12,26.77,22.0,11078
62528,15.41,24.14,87.91,39.47,19.03,18.0,6966
62534,16.5,25.71,86.47,41.75,19.11,17.0,3651
62548,14.8,20.28,92.47,25.13,17.58,11.0,10665
62555,22.95,30.65,94.86,61.57,22.19,29.0,5549
62560,17.18,25.28,84.68,33.56,17.51,16.0,5133
62563,19.68,23.73,85.42,57.33,19.17,25.0,8068
62570,22.27,30.89,83.77,49.51,20.77,24.0,11432
62571,11.9,17.89,89.68,23.85,15.82,10.0,3459
62573,12.54,21.98,92.05,30.1,16.49,14.0,3752
62587,24.9,31.22,75.21,49.19,21.31,24.0,10128
62604,14.91,20.73,86.72,30.68,16.21,11.0,3818
62617,20.11,29.43,77.37,52.31,19.87,23.0,11690
62624,19.94,26.17,71.56,51.88,17.79,22.0,5892
62626,13.14,18.81,90.83,36.09,18.85,14.0,2318
62628,20.54,31.72,87.53,56.88,21.43,26.0,6634
62637,20.33,29.25,84.82,50.31,19.77,21.0,10173
62643,17.76,28.68,69.27,41.16,17.57,18.0,13340
62645,13.61,19.84,93.09,25.58,18.47,11.0,5713
62666,20.1,24.6,84.96,38.54,17.39,22.0,3134
62667,21.52,30.6,53.12,56.95,18.62,23.0,9098
62684,11.31,21.5,98.89,22.43,18.4,11.0,2248
62688,11.75,19.57,94.55,24.22,16.45,10.0,4448
62705,15.15,25.94,97.92,30.73,16.81,17.0,2103
62706,7.98,17.92,96.01,17.45,14.99,7.0,2686
62711,14.47,25.7,94.66,28.72,17.79,18.0,3079
62724,22.18,30.32,89.03,58.24,20.97,25.0,8960
62735,12.68,21.83,97.27,34.18,16.29,14.0,2539
62736,8.6,16.44,96.81,14.76,15.81,6.0,3972
62737,17.23,22.54,87.61,43.95,18.92,18.0,6069
62744,9.0,15.7,81.4,19.9,17.39,6.0,3713
62746,18.43,24.0,79.14,40.71,17.61,17.0,5159
62753,14.7,18.78,55.7,45.84,15.19,15.0,6578
62755,9.76,24.58,95.05,19.8,15.47,9.0,3427
62757,13.08,22.12,86.94,31.69,16.68,14.0,6104
62758,16.49,22.35,65.12,41.17,17.39,15.0,11338
62764,18.5,22.09,57.06,49.82,18.35,21.0,4710
62765,26.77,19.82,41.66,62.27,20.68,28.0,15428
62767,21.27,27.08,66.02,54.85,18.34,22.0,5023
62770,10.91,25.99,86.76,20.21,18.24,12.0,3136
62771,24.23,33.93,84.63,68.05,23.51,32.0,9618
62773,15.02,24.12,94.06,33.29,15.26,14.0,4794
62774,15.11,15.78,87.18,36.83,17.19,11.0,4969
62801,7.06,16.31,88.25,20.39,14.98,9.0,2693
62826,13.04,16.73,49.77,31.68,12.78,10.0,4527
62841,12.79,20.84,96.11,21.69,16.1,13.0,2437
62842,13.51,23.09,87.68,38.79,20.0,17.0,8465
62846,17.61,26.75,89.79,39.8,18.58,18.0,4809
62848,14.01,20.06,92.67,35.39,15.88,13.0,3514
62849,11.12,16.3,93.07,18.88,17.05,9.0,2565
62861,11.24,19.48,95.76,21.97,16.75,7.0,4390
62863,9.33,17.65,97.16,28.28,15.72,10.0,3843
62865,13.5,22.5,93.33,33.05,15.72,13.0,4781
62893,14.27,20.38,77.19,34.13,16.62,12.0,6475
62894,17.55,27.03,78.32,34.89,19.18,15.0,3989
62895,22.09,28.48,85.94,49.1,19.79,21.0,8797
62902,17.72,26.68,94.51,34.05,18.98,17.0,3349
62907,24.49,32.19,89.46,53.54,20.38,23.0,8271
63001,12.39,29.31,77.25,23.97,11.8,12.0,2804
63003,10.31,24.82,72.63,26.72,15.09,15.0,6877
63014,13.89,12.84,50.08,36.53,28.36,11.0,10756
63019,13.54,26.55,59.14,43.31,15.03,13.0,4142
63022,14.14,21.82,94.98,15.07,14.47,14.0,2010
63032,10.68,10.87,50.74,39.64,16.19,11.0,10848
63040,14.39,25.94,73.55,27.91,14.6,13.0,4885
63042,9.44,18.77,87.32,23.93,13.51,8.0,3834
63050,19.85,29.64,85.34,22.38,15.56,15.0,3506
63063,13.11,20.82,76.99,28.77,15.66,9.0,9075
63069,9.98,16.85,78.88,25.29,13.42,9.0,5578
63070,7.15,9.75,79.81,22.0,13.16,6.0,6473
63075,9.23,7.66,19.41,37.85,13.74,9.0,17756
63099,7.22,16.63,88.32,23.3,13.97,7.0,3156
63103,9.27,12.4,71.26,21.55,13.78,8.0,6461
63113,17.91,15.47,17.47,61.52,22.69,23.0,149898
63124,11.48,15.11,64.11,32.54,14.66,11.0,20712
63125,14.64,28.25,77.16,27.75,15.55,16.0,4148
63164,13.11,19.94,63.37,32.41,15.86,12.0,10491
63178,14.99,19.53,48.54,47.71,14.84,14.0,15681
63193,10.22,16.58,70.75,33.76,16.22,9.0,9105
63195,11.12,23.08,84.01,24.21,12.55,11.0,6355
63210,13.5,24.3,85.28,22.57,16.86,15.0,3165
63214,10.52,16.49,82.66,25.64,14.46,8.0,4004
63245,8.03,16.58,89.33,20.67,13.18,6.0,3942
63276,11.07,21.54,86.13,23.92,13.1,10.0,2157
63284,9.71,14.89,81.56,26.03,14.86,8.0,12641
63291,15.3,25.72,75.31,32.35,15.99,13.0,2783
63300,13.9,19.02,50.07,42.02,18.4,14.0,19476
63307,8.87,16.67,76.27,26.21,15.35,8.0,7987
63308,13.02,12.36,45.78,30.79,16.29,11.0,4514
63338,16.23,25.8,67.0,36.51,18.95,18.0,3636
63430,20.99,26.85,58.83,39.07,17.27,23.0,11841
63453,8.8,21.4,90.88,14.75,17.84,9.0,3330
63455,7.85,12.19,92.75,9.52,15.2,5.0,3723
63457,8.09,13.53,85.13,20.99,12.92,8.0,5283
63470,9.75,18.42,91.16,16.72,15.81,8.0,4778
64024,12.88,12.29,38.52,38.65,14.78,10.0,41388
64038,8.01,14.45,83.19,15.61,14.65,7.0,3394
64061,14.71,21.3,76.11,34.25,13.34,11.0,3496
64062,13.41,20.89,79.2,25.5,12.73,13.0,2300
64065,10.59,13.73,70.37,20.57,14.26,10.0,4483
64068,6.34,14.15,94.96,17.37,12.97,11.0,2047
64100,8.7,6.69,68.42,24.42,11.95,6.0,3356
64102,12.95,14.66,13.7,57.07,18.08,16.0,53296
64122,14.38,14.09,29.14,37.16,13.82,13.0,26583
64125,13.03,12.69,54.17,34.64,15.89,10.0,7354
64129,14.23,13.6,28.18,45.57,14.52,15.0,13449
64132,11.56,14.46,64.71,33.13,14.64,9.0,4647
64138,7.47,14.18,89.95,14.82,15.03,7.0,2939
64140,12.21,15.19,57.29,36.03,13.77,12.0,8935
64160,12.63,21.14,47.1,33.36,13.67,11.0,6731
64189,13.99,18.38,35.42,29.93,14.14,10.0,6241
64191,12.95,19.27,79.81,30.57,18.51,14.0,2309
64230,8.84,13.98,85.06,19.8,13.14,8.0,5705
64237,10.31,12.42,68.54,27.0,15.01,11.0,3768
64256,10.01,16.91,63.16,30.11,15.21,11.0,7808
64260,14.12,16.08,30.25,38.11,17.26,18.0,18071
64269,7.73,6.59,81.42,23.61,16.09,6.0,5078
64284,15.0,15.79,52.25,37.98,15.36,15.0,7320
64335,9.41,12.69,76.41,27.46,16.07,7.0,10007
64348,10.95,11.72,64.93,32.67,14.95,9.0,14121
64371,10.9,25.8,60.07,33.12,14.49,14.0,3189
64393,8.69,17.77,89.11,16.88,14.12,8.0,4520
64405,10.08,13.3,80.19,29.97,15.14,9.0,4587
64407,8.05,10.71,76.95,21.44,14.54,6.0,5448
64410,18.44,28.97,41.86,51.64,17.3,21.0,6075
64417,13.69,18.22,56.61,36.27,16.07,15.0,3464
64422,16.92,22.66,49.86,39.53,15.02,16.0,11309
64430,15.6,21.83,55.22,37.37,15.7,14.0,11106
64445,18.55,15.65,19.29,55.32,20.05,20.0,77061
64453,8.83,18.62,84.89,20.39,12.04,9.0,2978
64483,16.38,16.56,26.3,42.18,14.89,12.0,14702
64495,11.86,14.82,62.24,28.78,14.59,10.0,7287
64496,9.06,13.26,45.42,33.51,12.8,8.0,5917
64499,14.43,21.21,68.57,30.76,14.44,16.0,4684
64504,8.5,17.75,64.15,18.85,12.01,11.0,2742
64519,9.01,9.22,83.41,26.77,14.48,8.0,4519
64545,11.16,17.12,56.98,26.36,14.89,10.0,10656
64547,8.67,12.72,61.49,30.3,13.46,9.0,7673
65025,14.63,19.58,51.19,40.32,12.51,15.0,3069
65047,16.07,18.26,77.61,27.99,15.78,13.0,8100
65059,15.31,20.49,44.34,38.41,14.96,18.0,7318
65062,12.33,11.42,91.38,21.04,13.21,9.0,3572
65100,12.87,14.45,88.46,28.63,16.76,15.0,5543
65226,7.71,16.82,88.5,14.69,19.17,9.0,3043
65235,8.46,13.51,95.14,17.78,13.05,6.0,4141
65258,16.22,27.72,57.22,38.53,21.66,16.0,5964
65286,25.33,28.06,38.83,44.87,17.28,24.0,13546
65304,15.29,24.24,80.43,30.36,14.74,16.0,2284
65331,9.72,10.93,98.27,14.78,15.33,7.0,3390
65417,13.55,14.31,83.52,27.32,15.26,14.0,5260
65433,13.08,18.6,76.54,27.11,15.25,11.0,3087
65440,21.29,18.35,26.12,57.7,22.1,26.0,43944
65460,16.64,25.13,74.55,30.1,17.69,17.0,5101
66002,15.22,20.09,81.86,25.66,14.78,15.0,3717
66003,28.73,30.02,32.45,42.86,16.17,27.0,3632
66008,22.3,19.01,61.76,33.13,15.24,18.0,10844
66009,21.9,25.2,66.56,32.43,16.46,22.0,2823
66011,16.11,18.25,85.24,23.86,14.88,14.0,4507
66012,14.38,16.0,88.0,21.95,15.15,14.0,3457
66014,17.55,22.8,88.16,26.32,15.41,18.0,2717
66016,17.15,22.38,52.65,31.33,14.85,16.0,4839
66017,27.52,24.15,54.01,26.38,17.95,20.0,5933
66021,16.23,22.92,85.55,26.83,17.74,15.0,7734
66024,18.94,23.07,67.55,36.43,15.57,19.0,5370
66028,15.01,16.64,79.31,28.44,14.94,13.0,10580
66037,22.72,19.84,50.12,33.77,15.76,18.0,12916
66038,13.79,15.08,83.06,24.66,14.48,9.0,6611
66049,19.67,20.98,61.92,33.85,16.24,19.0,7968
66050,16.14,19.17,84.82,25.28,16.21,15.0,4606
66053,17.02,22.23,53.46,28.49,14.18,16.0,2429
66059,16.35,20.62,83.12,25.46,14.51,14.0,2479
66065,20.13,25.13,71.89,37.07,16.48,21.0,9518
66069,15.51,16.29,83.02,30.52,14.85,19.0,3603
66071,18.94,23.83,87.08,23.45,15.03,24.0,2064
66088,20.86,30.47,76.13,35.04,16.25,23.0,5588
66093,20.61,17.2,91.04,19.82,14.52,14.0,2221
66094,15.06,20.22,85.88,24.57,14.6,12.0,3257
66101,13.26,16.44,87.7,26.76,14.29,11.0,2186
66106,18.46,16.08,87.49,25.38,16.94,19.0,2710
66108,16.98,26.92,82.55,32.61,17.87,23.0,4324
66133,17.25,21.75,87.24,26.96,15.87,18.0,3137
66136,24.74,23.46,29.12,56.42,22.61,32.0,119447
66140,13.59,21.08,85.27,27.23,14.11,18.0,3962
66141,18.74,24.85,86.2,22.27,18.36,21.0,10436
66144,14.18,18.05,83.77,28.72,14.87,13.0,5400
66145,14.36,17.05,92.0,21.36,15.68,11.0,2875
66148,22.99,23.96,29.31,52.47,15.24,21.0,4070
66149,24.72,26.58,61.47,42.29,18.34,23.0,6375
66164,17.02,20.91,67.78,40.71,17.45,20.0,9160
66168,17.55,19.86,86.36,21.58,14.31,15.0,3462
66171,25.03,23.95,62.69,31.44,14.38,17.0,11188
66172,15.16,20.95,72.29,31.1,15.18,14.0,11805
66174,14.85,20.9,84.62,31.36,14.58,17.0,2952
66175,21.07,22.99,89.02,20.84,14.94,12.0,2864
66176,13.93,17.97,90.69,17.28,17.18,16.0,3241
66178,14.8,17.6,87.48,25.72,16.12,15.0,2313
66180,20.22,23.26,75.31,31.43,15.96,16.0,10173
66182,20.92,20.47,82.93,35.91,16.68,16.0,4867
66186,15.95,16.7,90.89,22.33,16.27,14.0,2823
66189,14.46,17.2,76.83,29.93,13.74,12.0,5700
66190,19.4,25.15,86.44,30.11,15.48,20.0,3648
66195,15.44,18.28,78.74,29.66,15.35,15.0,7985
66196,19.89,20.79,86.61,21.37,16.2,13.0,3446
66208,16.17,16.37,76.27,30.09,14.15,16.0,2270
66210,15.9,20.81,68.64,36.63,18.59,18.0,8197
66212,15.79,15.17,87.33,29.5,14.32,18.0,3924
66213,15.12,16.98,76.73,33.22,13.85,15.0,7385
66217,15.72,18.51,87.27,30.9,13.11,14.0,2247
66224,16.1,20.32,90.02,25.17,15.32,17.0,3325
66227,13.6,15.36,87.69,22.87,17.4,12.0,4178
66230,18.9,20.37,83.08,27.87,15.16,21.0,2171
67021,11.3,16.94,46.21,34.93,13.68,12.0,7365
67028,13.76,20.34,41.0,38.79,13.46,12.0,5914
67043,15.93,21.17,20.26,62.04,17.57,24.0,17735
67046,17.67,31.53,50.89,36.17,16.68,19.0,12759
67061,12.16,21.56,71.48,21.88,13.97,12.0,3814
67066,11.08,23.48,74.81,21.19,15.18,11.0,2696
67067,9.15,16.8,56.77,29.48,15.33,8.0,10165
67073,8.56,19.0,71.68,25.78,15.95,6.0,4293
67089,12.0,18.92,76.09,19.91,14.07,8.0,2628
67106,8.37,19.03,77.18,20.58,13.44,7.0,5301
67118,9.14,11.83,44.48,38.36,13.85,9.0,7208
67130,11.03,19.58,42.96,38.37,15.34,12.0,10850
67131,8.84,12.35,64.66,22.81,14.66,7.0,5708
67137,7.28,12.89,57.93,31.34,14.34,8.0,5845
67151,7.94,16.26,67.14,23.52,13.16,6.0,5216
67152,9.05,15.79,63.34,27.65,14.59,8.0,7682
67154,7.1,15.62,73.99,16.8,12.69,6.0,3508
67176,10.68,20.4,75.06,21.56,14.18,8.0,3821
67180,12.51,18.84,41.56,39.61,15.64,14.0,36009
67194,7.09,15.11,74.73,16.93,12.73,5.0,4737
67202,8.27,16.73,69.96,25.26,13.42,7.0,4101
67204,13.63,16.05,28.39,34.28,15.07,14.0,11531
67205,5.73,13.76,74.12,24.51,12.6,5.0,4637
67212,7.02,15.58,56.66,26.21,13.63,7.0,3850
67218,10.98,13.04,24.92,47.2,16.05,14.0,27671
67222,12.58,25.29,63.56,26.42,15.75,14.0,4067
67230,6.69,22.5,76.09,22.64,18.0,12.0,2482
67256,6.53,7.66,56.23,25.28,14.36,6.0,3513
67261,9.43,22.83,48.04,43.84,12.61,17.0,2368
67267,13.33,18.56,26.8,43.5,15.71,16.0,19943
67281,17.57,24.71,60.52,36.72,15.38,13.0,4276
67282,7.97,14.75,61.64,28.31,13.15,6.0,4294
67283,11.4,19.29,70.9,26.12,16.18,10.0,2756
67291,9.49,23.98,86.21,16.28,16.74,9.0,3415
67300,10.79,17.42,39.08,43.85,15.63,12.0,9478
67302,8.71,19.9,67.98,26.13,15.55,10.0,2049
67309,7.53,11.34,57.68,22.76,16.8,6.0,4981
67313,11.53,20.32,42.89,44.27,13.77,13.0,6136
67324,11.06,20.86,66.67,27.2,13.86,9.0,4438
67339,9.3,21.91,78.21,20.17,12.65,7.0,4235
67343,9.42,10.08,29.26,42.93,14.06,9.0,5516
67348,10.07,17.43,33.68,47.38,14.42,9.0,12471
67365,15.3,15.68,34.39,48.74,16.68,17.0,13118
67372,10.21,21.41,73.42,26.52,14.13,10.0,5075
67378,8.77,14.16,73.73,24.67,14.31,6.0,4523
67388,13.71,21.57,80.25,20.47,16.7,12.0,5494
67389,10.14,14.83,62.79,26.39,13.72,8.0,4431
67397,9.02,21.44,78.1,24.97,14.8,10.0,2682
67411,7.66,14.01,61.56,26.23,12.54,5.0,5427
67434,19.19,30.46,66.42,34.28,17.99,22.0,2836
67437,13.74,19.63,35.32,41.88,16.41,16.0,11602
67447,18.57,20.14,11.04,65.72,16.84,25.0,34206
67458,10.28,18.1,70.92,25.41,14.94,9.0,5045
67462,13.58,23.05,33.94,47.6,16.32,14.0,19530
67463,7.66,19.98,76.46,25.09,13.28,9.0,3185
67471,10.57,11.56,42.93,33.92,13.55,9.0,8120
67472,9.43,24.23,73.67,21.92,12.91,10.0,4850
67474,11.69,19.99,73.43,26.41,13.51,11.0,3206
67482,17.76,16.06,6.82,66.23,22.1,25.0,293538
67506,9.36,12.79,62.26,28.64,15.09,7.0,6080
67519,6.9,10.51,69.8,21.83,13.65,6.0,6022
67520,10.68,21.65,57.25,30.89,14.81,12.0,5821
67544,14.43,22.51,47.77,39.69,15.6,16.0,7709
67551,10.08,11.63,44.74,32.65,14.29,8.0,4226
68004,12.47,18.54,39.39,42.75,13.75,14.0,5787
68021,8.7,17.9,67.73,23.75,12.94,5.0,4149
68036,10.42,19.59,69.07,28.84,12.91,11.0,2565
68042,10.02,16.67,63.5,27.91,12.29,7.0,4898
68043,12.22,16.28,69.46,33.21,12.69,9.0,4174
68056,12.01,12.67,54.41,28.11,17.04,8.0,8297
68058,12.02,20.21,65.55,30.54,15.04,9.0,3326
68063,11.07,27.33,47.06,40.31,17.0,15.0,11769
68066,16.22,21.46,18.73,57.44,15.92,20.0,69398
68068,13.83,22.83,53.96,36.47,12.92,13.0,2305
68082,12.98,21.53,59.61,36.46,15.37,10.0,7545
68112,17.17,23.19,28.06,51.84,15.27,16.0,11281
68118,8.94,12.17,62.78,26.64,12.71,7.0,5142
68126,10.58,13.81,67.87,22.47,12.17,6.0,3435
68138,11.98,24.49,58.73,31.42,13.52,10.0,2170
68145,9.44,12.37,54.3,30.77,12.68,7.0,6365
68149,15.11,21.89,20.19,53.62,14.99,18.0,7379
68154,18.92,25.04,35.2,39.69,16.22,20.0,14585
68155,11.91,16.98,48.19,37.6,14.6,12.0,4755
68156,10.3,23.16,73.29,19.59,15.07,7.0,3506
68162,8.29,15.4,57.41,29.24,12.93,9.0,4505
68163,9.79,13.98,68.58,26.36,10.52,5.0,5721
68166,14.7,21.06,55.42,28.22,15.27,11.0,13391
68195,12.88,21.21,41.32,37.22,16.26,13.0,6339
68201,13.01,21.93,58.72,34.0,13.1,12.0,3759
68218,9.79,14.34,71.41,25.32,14.12,8.0,3720
68224,27.31,29.3,14.25,61.22,20.76,34.0,109285
68226,13.06,25.45,35.75,46.46,14.28,13.0,4794
68249,9.96,24.94,64.02,22.33,15.75,9.0,3527
68256,14.39,19.05,46.94,39.62,14.55,13.0,10185
68258,9.89,15.54,76.45,18.73,14.7,7.0,3176
68269,11.51,17.83,45.3,39.31,13.2,11.0,4847
68270,9.33,16.61,64.85,23.43,13.14,6.0,3739
68271,11.91,13.39,34.85,40.66,13.45,10.0,12562
68278,11.19,15.63,48.36,32.01,12.91,10.0,14245
68287,10.17,16.11,60.19,28.41,16.37,9.0,4416
68292,18.11,27.97,64.41,29.43,14.44,11.0,2255
68297,19.36,23.88,30.16,55.92,17.18,20.0,23122
68298,19.68,30.65,44.99,42.39,20.83,20.0,5182
68300,10.69,17.16,69.54,27.45,16.59,10.0,5611
68309,9.63,13.21,51.12,33.69,11.54,5.0,4057
68315,13.07,19.57,62.31,34.46,15.25,11.0,7176
68321,12.2,17.57,77.41,25.62,13.95,8.0,4088
68334,14.95,23.27,36.61,45.06,15.65,16.0,7932
68338,9.95,17.07,56.46,31.33,12.74,8.0,3902
68348,16.29,23.48,66.27,33.14,15.58,13.0,2873
68349,9.44,16.87,60.29,23.94,11.18,7.0,4581
68352,14.98,19.48,54.08,44.41,17.48,11.0,2720
68374,10.56,17.22,55.15,32.52,15.37,10.0,8257
68375,11.73,24.65,73.87,25.93,15.07,10.0,10500
68376,14.21,24.09,60.03,34.96,21.22,14.0,15166
69003,10.05,19.53,50.77,32.82,13.29,9.0,3025
69006,13.54,31.32,61.34,37.64,14.48,15.0,5018
69009,9.44,18.19,61.0,32.9,12.01,9.0,7907
69010,12.61,20.38,40.26,41.75,15.34,13.0,6591
69013,9.59,18.25,77.3,17.92,13.09,8.0,4148
69019,12.11,25.87,49.27,41.62,13.18,13.0,13616
69024,6.23,14.5,78.31,21.67,12.96,6.0,4258
69027,9.01,17.11,50.53,36.21,14.07,9.0,12572
69028,6.66,11.02,76.83,21.92,14.34,5.0,6702
69029,14.41,20.37,16.8,49.53,16.64,19.0,42819
69034,10.19,12.58,15.55,42.01,13.51,10.0,43929
69040,12.06,14.87,31.45,41.12,13.45,10.0,5793
69043,7.61,11.73,69.88,25.47,14.74,5.0,9065
69044,8.62,7.69,55.23,24.49,14.56,5.0,5385
69063,7.15,8.37,66.1,21.83,13.76,6.0,4539
69064,9.02,21.31,54.23,37.78,13.17,11.0,4031
69066,13.21,31.4,69.35,29.82,14.03,15.0,4457
69068,7.8,21.46,61.94,26.72,14.39,9.0,2499
69069,9.17,16.81,47.4,36.19,13.35,8.0,11657
69072,8.09,9.51,61.68,27.64,16.32,7.0,9459
69081,13.01,12.13,21.71,42.77,19.47,11.0,19142
69088,10.21,14.71,17.27,42.8,12.37,10.0,7159
69089,10.74,12.2,42.77,34.13,14.47,7.0,15046
69091,20.32,29.34,31.5,52.91,18.64,29.0,20798
69092,13.15,23.65,53.4,41.12,15.95,13.0,7843
69094,8.41,12.31,64.64,32.21,12.53,6.0,6144
69096,13.64,22.16,42.37,43.1,14.1,15.0,9814
69100,9.19,15.05,54.34,30.74,14.21,11.0,8924
69112,7.49,9.97,66.16,25.28,13.95,5.0,6667
69115,12.87,20.54,62.92,34.04,14.91,11.0,4923
69116,9.42,11.35,57.98,30.67,15.7,7.0,3850
69121,7.47,13.18,63.19,32.57,12.23,7.0,2924
69123,12.64,10.75,2.81,59.18,18.64,15.0,528633
69127,8.47,11.49,65.85,31.0,15.87,7.0,3558
69141,6.3,13.63,63.5,26.27,12.84,5.0,6413
69142,12.79,16.9,7.55,42.86,14.28,18.0,6690
69143,14.96,26.3,26.63,53.13,14.78,14.0,7700
69149,11.24,15.15,16.11,43.78,14.48,13.0,27263
69152,14.46,24.81,31.38,41.93,16.56,20.0,10555
69157,7.58,21.17,78.55,21.17,12.54,5.0,5404
69159,5.81,14.15,90.16,12.45,13.17,5.0,4044
69171,11.7,20.99,58.12,36.75,14.34,8.0,2465
69176,5.58,11.94,76.73,21.4,13.47,5.0,4696
69191,8.86,10.07,76.68,20.53,17.37,7.0,5831
69194,7.53,9.07,74.41,17.11,17.62,5.0,7305
69199,22.08,33.85,17.98,62.99,17.77,31.0,19556
69202,8.84,11.48,24.9,31.67,13.02,8.0,22452
69204,10.29,13.93,43.47,36.21,15.62,10.0,21439
69205,7.95,11.1,76.34,19.98,15.86,6.0,5324
69206,8.33,17.33,73.87,26.9,12.79,6.0,4497
69207,9.68,12.94,56.6,39.15,11.73,9.0,3030
69227,6.16,18.41,72.5,27.65,12.17,8.0,4042
69228,7.17,19.01,87.22,18.57,14.65,7.0,4294
69238,11.54,29.31,57.85,36.25,12.69,12.0,3797
69243,17.74,31.84,27.74,57.8,15.96,21.0,10833
69244,10.0,11.44,18.5,44.6,13.51,8.0,22795
69248,14.78,31.44,68.54,30.04,16.17,16.0,6061
69255,6.34,11.65,72.82,25.79,12.28,6.0,6193
